litmus-tests/atomics/mp-atomic2.lit	S19 summary combos=4 disagree=0 smt_secs_median=0.006 p90=0.006 max=0.006 enum_secs_median=0.001 max=0.002 verdicts=sat/exists:4
litmus-tests/atomics/mp-atomic.lit	S19 summary combos=4 disagree=0 smt_secs_median=0.006 p90=0.007 max=0.007 enum_secs_median=0.001 max=0.002 verdicts=sat/exists:4
litmus-tests/3.2W.lit	S19 summary combos=27 disagree=0 smt_secs_median=0.011 p90=0.014 max=0.017 enum_secs_median=0.005 max=0.150 verdicts=sat/exists:27
litmus-tests/avoidoota/additional_twosource.lit	S19 summary combos=24 disagree=0 smt_secs_median=0.004 p90=0.005 max=0.005 enum_secs_median=0.000 max=0.002 verdicts=sat/exists:22,unsat/none:2
litmus-tests/avoidoota/additional_inventintload.lit	S19 summary combos=45 disagree=0 smt_secs_median=0.002 p90=0.005 max=0.008 enum_secs_median=0.000 max=0.003 verdicts=sat/exists:8,unsat/none:37
litmus-tests/avoidoota/listing10.lit	S19 summary combos=2 disagree=0 smt_secs_median=0.002 p90=0.002 max=0.002 enum_secs_median=0.000 max=0.000 verdicts=sat/exists:2
litmus-tests/avoidoota/listing11.lit	S19 summary combos=1 disagree=0 smt_secs_median=0.004 p90=0.004 max=0.004 enum_secs_median=0.000 max=0.000 verdicts=sat/exists:1
litmus-tests/avoidoota/additional_nonlb.lit	S19 summary combos=432 disagree=0 smt_secs_median=0.004 p90=0.006 max=0.012 enum_secs_median=0.001 max=0.003 verdicts=sat/exists:409,unsat/none:23
litmus-tests/avoidoota/listing12.lit	S19 summary combos=312 disagree=0 smt_secs_median=0.007 p90=0.010 max=0.016 enum_secs_median=0.000 max=0.002 verdicts=sat/exists:304,unsat/none:8
litmus-tests/avoidoota/listing13.lit	S19 summary combos=468 disagree=0 smt_secs_median=0.003 p90=0.006 max=0.014 enum_secs_median=0.000 max=0.001 verdicts=sat/exists:205,unsat/none:263
litmus-tests/avoidoota/listing14.lit	S19 summary combos=312 disagree=0 smt_secs_median=0.006 p90=0.009 max=0.013 enum_secs_median=0.000 max=0.002 verdicts=sat/exists:295,unsat/none:17
